Settings file : case_01_0.05cm_lateral_radius.xml1.ini 

time	C_ApoUpflow (mmol / ml)[ 1]	C_ApoUpflow (mmol / ml)[ 2]	C_ApoUpflow (mmol / ml)[ 3]	C_ApoUpflow (mmol / ml)[ 4]	C_ApoUpflow (mmol / ml)[ 5]	C_ApoUpflow (mmol / ml)[ 6]	C_ApoUpflow (mmol / ml)[ 7]	C_ApoUpflow (mmol / ml)[ 8]	C_ApoUpflow (mmol / ml)[ 9]	C_ApoUpflow (mmol / ml)[10]	C_ApoUpflow (mmol / ml)[11]	C_ApoUpflow (mmol / ml)[12]	C_ApoUpflow (mmol / ml)[13]	C_ParApo (mmol / ml)[ 1]	C_ParApo (mmol / ml)[ 2]	C_ParApo (mmol / ml)[ 3]	C_ParApo (mmol / ml)[ 4]	C_ParApo (mmol / ml)[ 5]	C_ParApo (mmol / ml)[ 6]	C_ParApo (mmol / ml)[ 7]	C_ParApo (mmol / ml)[ 8]	C_ParApo (mmol / ml)[ 9]	C_ParApo (mmol / ml)[10]	C_ParApo (mmol / ml)[11]	C_ParApo (mmol / ml)[12]	C_ParApo (mmol / ml)[13]	C_PhlApo (mmol / ml)[ 1]	C_PhlApo (mmol / ml)[ 2]	C_PhlApo (mmol / ml)[ 3]	C_PhlApo (mmol / ml)[ 4]	C_PhlApo (mmol / ml)[ 5]	C_PhlApo (mmol / ml)[ 6]	C_PhlApo (mmol / ml)[ 7]	C_PhlApo (mmol / ml)[ 8]	C_PhlApo (mmol / ml)[ 9]	C_PhlApo (mmol / ml)[10]	C_PhlApo (mmol / ml)[11]	C_PhlApo (mmol / ml)[12]	C_PhlApo (mmol / ml)[13]	C_ST (mmol / ml)[ 1]	C_ST (mmol / ml)[ 2]	C_ST (mmol / ml)[ 3]	C_ST (mmol / ml)[ 4]	C_ST (mmol / ml)[ 5]	C_ST (mmol / ml)[ 6]	C_ST (mmol / ml)[ 7]	C_ST (mmol / ml)[ 8]	C_ST (mmol / ml)[ 9]	C_ST (mmol / ml)[10]	C_ST (mmol / ml)[11]	C_ST (mmol / ml)[12]	C_ST (mmol / ml)[13]	C_Sympl (mmol / ml)[ 1]	C_Sympl (mmol / ml)[ 2]	C_Sympl (mmol / ml)[ 3]	C_Sympl (mmol / ml)[ 4]	C_Sympl (mmol / ml)[ 5]	C_Sympl (mmol / ml)[ 6]	C_Sympl (mmol / ml)[ 7]	C_Sympl (mmol / ml)[ 8]	C_Sympl (mmol / ml)[ 9]	C_Sympl (mmol / ml)[10]	C_Sympl (mmol / ml)[11]	C_Sympl (mmol / ml)[12]	C_Sympl (mmol / ml)[13]	C_SymplUpflow (mmol / ml)[ 1]	C_SymplUpflow (mmol / ml)[ 2]	C_SymplUpflow (mmol / ml)[ 3]	C_SymplUpflow (mmol / ml)[ 4]	C_SymplUpflow (mmol / ml)[ 5]	C_SymplUpflow (mmol / ml)[ 6]	C_SymplUpflow (mmol / ml)[ 7]	C_SymplUpflow (mmol / ml)[ 8]	C_SymplUpflow (mmol / ml)[ 9]	C_SymplUpflow (mmol / ml)[10]	C_SymplUpflow (mmol / ml)[11]	C_SymplUpflow (mmol / ml)[12]	C_SymplUpflow (mmol / ml)[13]	JS_Apo (mmol / h)[ 1]	JS_Apo (mmol / h)[ 2]	JS_Apo (mmol / h)[ 3]	JS_Apo (mmol / h)[ 4]	JS_Apo (mmol / h)[ 5]	JS_Apo (mmol / h)[ 6]	JS_Apo (mmol / h)[ 7]	JS_Apo (mmol / h)[ 8]	JS_Apo (mmol / h)[ 9]	JS_Apo (mmol / h)[10]	JS_Apo (mmol / h)[11]	JS_Apo (mmol / h)[12]	JS_Apo (mmol / h)[13]	JS_ParMb (mmol / h)[ 1]	JS_ParMb (mmol / h)[ 2]	JS_ParMb (mmol / h)[ 3]	JS_ParMb (mmol / h)[ 4]	JS_ParMb (mmol / h)[ 5]	JS_ParMb (mmol / h)[ 6]	JS_ParMb (mmol / h)[ 7]	JS_ParMb (mmol / h)[ 8]	JS_ParMb (mmol / h)[ 9]	JS_ParMb (mmol / h)[10]	JS_ParMb (mmol / h)[11]	JS_ParMb (mmol / h)[12]	JS_ParMb (mmol / h)[13]	JS_PhlMb (mmol / h)[ 1]	JS_PhlMb (mmol / h)[ 2]	JS_PhlMb (mmol / h)[ 3]	JS_PhlMb (mmol / h)[ 4]	JS_PhlMb (mmol / h)[ 5]	JS_PhlMb (mmol / h)[ 6]	JS_PhlMb (mmol / h)[ 7]	JS_PhlMb (mmol / h)[ 8]	JS_PhlMb (mmol / h)[ 9]	JS_PhlMb (mmol / h)[10]	JS_PhlMb (mmol / h)[11]	JS_PhlMb (mmol / h)[12]	JS_PhlMb (mmol / h)[13]	JS_Sympl (mmol / h)[ 1]	JS_Sympl (mmol / h)[ 2]	JS_Sympl (mmol / h)[ 3]	JS_Sympl (mmol / h)[ 4]	JS_Sympl (mmol / h)[ 5]	JS_Sympl (mmol / h)[ 6]	JS_Sympl (mmol / h)[ 7]	JS_Sympl (mmol / h)[ 8]	JS_Sympl (mmol / h)[ 9]	JS_Sympl (mmol / h)[10]	JS_Sympl (mmol / h)[11]	JS_Sympl (mmol / h)[12]	JS_Sympl (mmol / h)[13]	JW_Apo (ml / h)[ 1]	JW_Apo (ml / h)[ 2]	JW_Apo (ml / h)[ 3]	JW_Apo (ml / h)[ 4]	JW_Apo (ml / h)[ 5]	JW_Apo (ml / h)[ 6]	JW_Apo (ml / h)[ 7]	JW_Apo (ml / h)[ 8]	JW_Apo (ml / h)[ 9]	JW_Apo (ml / h)[10]	JW_Apo (ml / h)[11]	JW_Apo (ml / h)[12]	JW_Apo (ml / h)[13]	JW_ParMb (ml / h)[ 1]	JW_ParMb (ml / h)[ 2]	JW_ParMb (ml / h)[ 3]	JW_ParMb (ml / h)[ 4]	JW_ParMb (ml / h)[ 5]	JW_ParMb (ml / h)[ 6]	JW_ParMb (ml / h)[ 7]	JW_ParMb (ml / h)[ 8]	JW_ParMb (ml / h)[ 9]	JW_ParMb (ml / h)[10]	JW_ParMb (ml / h)[11]	JW_ParMb (ml / h)[12]	JW_ParMb (ml / h)[13]	JW_Sympl (ml / h)[ 1]	JW_Sympl (ml / h)[ 2]	JW_Sympl (ml / h)[ 3]	JW_Sympl (ml / h)[ 4]	JW_Sympl (ml / h)[ 5]	JW_Sympl (ml / h)[ 6]	JW_Sympl (ml / h)[ 7]	JW_Sympl (ml / h)[ 8]	JW_Sympl (ml / h)[ 9]	JW_Sympl (ml / h)[10]	JW_Sympl (ml / h)[11]	JW_Sympl (ml / h)[12]	JW_Sympl (ml / h)[13]	JW_Trsv (ml / h)[ 1]	JW_Trsv (ml / h)[ 2]	JW_Trsv (ml / h)[ 3]	JW_Trsv (ml / h)[ 4]	JW_Trsv (ml / h)[ 5]	JW_Trsv (ml / h)[ 6]	JW_Trsv (ml / h)[ 7]	JW_Trsv (ml / h)[ 8]	JW_Trsv (ml / h)[ 9]	JW_Trsv (ml / h)[10]	JW_Trsv (ml / h)[11]	JW_Trsv (ml / h)[12]	JW_Trsv (ml / h)[13]	P_PhlApo (MPa)[ 1]	P_PhlApo (MPa)[ 2]	P_PhlApo (MPa)[ 3]	P_PhlApo (MPa)[ 4]	P_PhlApo (MPa)[ 5]	P_PhlApo (MPa)[ 6]	P_PhlApo (MPa)[ 7]	P_PhlApo (MPa)[ 8]	P_PhlApo (MPa)[ 9]	P_PhlApo (MPa)[10]	P_PhlApo (MPa)[11]	P_PhlApo (MPa)[12]	P_PhlApo (MPa)[13]	P_ST (MPa)[ 1]	P_ST (MPa)[ 2]	P_ST (MPa)[ 3]	P_ST (MPa)[ 4]	P_ST (MPa)[ 5]	P_ST (MPa)[ 6]	P_ST (MPa)[ 7]	P_ST (MPa)[ 8]	P_ST (MPa)[ 9]	P_ST (MPa)[10]	P_ST (MPa)[11]	P_ST (MPa)[12]	P_ST (MPa)[13]	P_ST_dot (MPa / h)[ 1]	P_ST_dot (MPa / h)[ 2]	P_ST_dot (MPa / h)[ 3]	P_ST_dot (MPa / h)[ 4]	P_ST_dot (MPa / h)[ 5]	P_ST_dot (MPa / h)[ 6]	P_ST_dot (MPa / h)[ 7]	P_ST_dot (MPa / h)[ 8]	P_ST_dot (MPa / h)[ 9]	P_ST_dot (MPa / h)[10]	P_ST_dot (MPa / h)[11]	P_ST_dot (MPa / h)[12]	P_ST_dot (MPa / h)[13]	P_Sympl (MPa)[ 1]	P_Sympl (MPa)[ 2]	P_Sympl (MPa)[ 3]	P_Sympl (MPa)[ 4]	P_Sympl (MPa)[ 5]	P_Sympl (MPa)[ 6]	P_Sympl (MPa)[ 7]	P_Sympl (MPa)[ 8]	P_Sympl (MPa)[ 9]	P_Sympl (MPa)[10]	P_Sympl (MPa)[11]	P_Sympl (MPa)[12]	P_Sympl (MPa)[13]	P_Sympl_dot (MPa / h)[ 1]	P_Sympl_dot (MPa / h)[ 2]	P_Sympl_dot (MPa / h)[ 3]	P_Sympl_dot (MPa / h)[ 4]	P_Sympl_dot (MPa / h)[ 5]	P_Sympl_dot (MPa / h)[ 6]	P_Sympl_dot (MPa / h)[ 7]	P_Sympl_dot (MPa / h)[ 8]	P_Sympl_dot (MPa / h)[ 9]	P_Sympl_dot (MPa / h)[10]	P_Sympl_dot (MPa / h)[11]	P_Sympl_dot (MPa / h)[12]	P_Sympl_dot (MPa / h)[13]	P_Xyl (MPa)[ 1]	P_Xyl (MPa)[ 2]	P_Xyl (MPa)[ 3]	P_Xyl (MPa)[ 4]	P_Xyl (MPa)[ 5]	P_Xyl (MPa)[ 6]	P_Xyl (MPa)[ 7]	P_Xyl (MPa)[ 8]	P_Xyl (MPa)[ 9]	P_Xyl (MPa)[10]	P_Xyl (MPa)[11]	P_Xyl (MPa)[12]	P_Xyl (MPa)[13]	PsiSoil (MPa)[ 1]	PsiSoil (MPa)[ 2]	PsiSoil (MPa)[ 3]	PsiSoil (MPa)[ 4]	PsiSoil (MPa)[ 5]	PsiSoil (MPa)[ 6]	PsiSoil (MPa)[ 7]	PsiSoil (MPa)[ 8]	PsiSoil (MPa)[ 9]	PsiSoil (MPa)[10]	PsiSoil (MPa)[11]	PsiSoil (MPa)[12]	PsiSoil (MPa)[13]	Psi_ParApo (MPa)[ 1]	Psi_ParApo (MPa)[ 2]	Psi_ParApo (MPa)[ 3]	Psi_ParApo (MPa)[ 4]	Psi_ParApo (MPa)[ 5]	Psi_ParApo (MPa)[ 6]	Psi_ParApo (MPa)[ 7]	Psi_ParApo (MPa)[ 8]	Psi_ParApo (MPa)[ 9]	Psi_ParApo (MPa)[10]	Psi_ParApo (MPa)[11]	Psi_ParApo (MPa)[12]	Psi_ParApo (MPa)[13]	Psi_PhlApo (MPa)[ 1]	Psi_PhlApo (MPa)[ 2]	Psi_PhlApo (MPa)[ 3]	Psi_PhlApo (MPa)[ 4]	Psi_PhlApo (MPa)[ 5]	Psi_PhlApo (MPa)[ 6]	Psi_PhlApo (MPa)[ 7]	Psi_PhlApo (MPa)[ 8]	Psi_PhlApo (MPa)[ 9]	Psi_PhlApo (MPa)[10]	Psi_PhlApo (MPa)[11]	Psi_PhlApo (MPa)[12]	Psi_PhlApo (MPa)[13]	Psi_ST (MPa)[ 1]	Psi_ST (MPa)[ 2]	Psi_ST (MPa)[ 3]	Psi_ST (MPa)[ 4]	Psi_ST (MPa)[ 5]	Psi_ST (MPa)[ 6]	Psi_ST (MPa)[ 7]	Psi_ST (MPa)[ 8]	Psi_ST (MPa)[ 9]	Psi_ST (MPa)[10]	Psi_ST (MPa)[11]	Psi_ST (MPa)[12]	Psi_ST (MPa)[13]	Q_PhlApo (mmol)[ 1]	Q_PhlApo (mmol)[ 2]	Q_PhlApo (mmol)[ 3]	Q_PhlApo (mmol)[ 4]	Q_PhlApo (mmol)[ 5]	Q_PhlApo (mmol)[ 6]	Q_PhlApo (mmol)[ 7]	Q_PhlApo (mmol)[ 8]	Q_PhlApo (mmol)[ 9]	Q_PhlApo (mmol)[10]	Q_PhlApo (mmol)[11]	Q_PhlApo (mmol)[12]	Q_PhlApo (mmol)[13]	Q_PhlApo_dot (mmol / h)[ 1]	Q_PhlApo_dot (mmol / h)[ 2]	Q_PhlApo_dot (mmol / h)[ 3]	Q_PhlApo_dot (mmol / h)[ 4]	Q_PhlApo_dot (mmol / h)[ 5]	Q_PhlApo_dot (mmol / h)[ 6]	Q_PhlApo_dot (mmol / h)[ 7]	Q_PhlApo_dot (mmol / h)[ 8]	Q_PhlApo_dot (mmol / h)[ 9]	Q_PhlApo_dot (mmol / h)[10]	Q_PhlApo_dot (mmol / h)[11]	Q_PhlApo_dot (mmol / h)[12]	Q_PhlApo_dot (mmol / h)[13]	Q_Sympl_dot (mmol / h)[ 1]	Q_Sympl_dot (mmol / h)[ 2]	Q_Sympl_dot (mmol / h)[ 3]	Q_Sympl_dot (mmol / h)[ 4]	Q_Sympl_dot (mmol / h)[ 5]	Q_Sympl_dot (mmol / h)[ 6]	Q_Sympl_dot (mmol / h)[ 7]	Q_Sympl_dot (mmol / h)[ 8]	Q_Sympl_dot (mmol / h)[ 9]	Q_Sympl_dot (mmol / h)[10]	Q_Sympl_dot (mmol / h)[11]	Q_Sympl_dot (mmol / h)[12]	Q_Sympl_dot (mmol / h)[13]	Transpirat (ml / h)[ 1]	Transpirat (ml / h)[ 2]	Transpirat (ml / h)[ 3]	Transpirat (ml / h)[ 4]	Transpirat (ml / h)[ 5]	Transpirat (ml / h)[ 6]	Transpirat (ml / h)[ 7]	Transpirat (ml / h)[ 8]	Transpirat (ml / h)[ 9]	Transpirat (ml / h)[10]	Transpirat (ml / h)[11]	Transpirat (ml / h)[12]	Transpirat (ml / h)[13]	vol_Sympl (ml)[ 1]	vol_Sympl (ml)[ 2]	vol_Sympl (ml)[ 3]	vol_Sympl (ml)[ 4]	vol_Sympl (ml)[ 5]	vol_Sympl (ml)[ 6]	vol_Sympl (ml)[ 7]	vol_Sympl (ml)[ 8]	vol_Sympl (ml)[ 9]	vol_Sympl (ml)[10]	vol_Sympl (ml)[11]	vol_Sympl (ml)[12]	vol_Sympl (ml)[13]	vol_Sympl_dot (ml / h)[ 1]	vol_Sympl_dot (ml / h)[ 2]	vol_Sympl_dot (ml / h)[ 3]	vol_Sympl_dot (ml / h)[ 4]	vol_Sympl_dot (ml / h)[ 5]	vol_Sympl_dot (ml / h)[ 6]	vol_Sympl_dot (ml / h)[ 7]	vol_Sympl_dot (ml / h)[ 8]	vol_Sympl_dot (ml / h)[ 9]	vol_Sympl_dot (ml / h)[10]	vol_Sympl_dot (ml / h)[11]	vol_Sympl_dot (ml / h)[12]	vol_Sympl_dot (ml / h)[13]	StarchSyn (mmol eq. Glu / h)[ 1]	StarchSyn (mmol eq. Glu / h)[ 2]	StarchSyn (mmol eq. Glu / h)[ 3]	StarchSyn (mmol eq. Glu / h)[ 4]	StarchSyn (mmol eq. Glu / h)[ 5]	StarchSyn (mmol eq. Glu / h)[ 6]	StarchSyn (mmol eq. Glu / h)[ 7]	StarchSyn (mmol eq. Glu / h)[ 8]	StarchSyn (mmol eq. Glu / h)[ 9]	StarchSyn (mmol eq. Glu / h)[10]	StarchSyn (mmol eq. Glu / h)[11]	StarchSyn (mmol eq. Glu / h)[12]	StarchSyn (mmol eq. Glu / h)[13]	Starch (mmol eq. Glu)[ 1]	Starch (mmol eq. Glu)[ 2]	Starch (mmol eq. Glu)[ 3]	Starch (mmol eq. Glu)[ 4]	Starch (mmol eq. Glu)[ 5]	Starch (mmol eq. Glu)[ 6]	Starch (mmol eq. Glu)[ 7]	Starch (mmol eq. Glu)[ 8]	Starch (mmol eq. Glu)[ 9]	Starch (mmol eq. Glu)[10]	Starch (mmol eq. Glu)[11]	Starch (mmol eq. Glu)[12]	Starch (mmol eq. Glu)[13]	Q_ST (mmol)[ 1]	Q_ST (mmol)[ 2]	Q_ST (mmol)[ 3]	Q_ST (mmol)[ 4]	Q_ST (mmol)[ 5]	Q_ST (mmol)[ 6]	Q_ST (mmol)[ 7]	Q_ST (mmol)[ 8]	Q_ST (mmol)[ 9]	Q_ST (mmol)[10]	Q_ST (mmol)[11]	Q_ST (mmol)[12]	Q_ST (mmol)[13]	JS_ST (mmol / h)[ 1]	JS_ST (mmol / h)[ 2]	JS_ST (mmol / h)[ 3]	JS_ST (mmol / h)[ 4]	JS_ST (mmol / h)[ 5]	JS_ST (mmol / h)[ 6]	JS_ST (mmol / h)[ 7]	JS_ST (mmol / h)[ 8]	JS_ST (mmol / h)[ 9]	JS_ST (mmol / h)[10]	JS_ST (mmol / h)[11]	JS_ST (mmol / h)[12]	JW_ST (ml / h)[ 1]	JW_ST (ml / h)[ 2]	JW_ST (ml / h)[ 3]	JW_ST (ml / h)[ 4]	JW_ST (ml / h)[ 5]	JW_ST (ml / h)[ 6]	JW_ST (ml / h)[ 7]	JW_ST (ml / h)[ 8]	JW_ST (ml / h)[ 9]	JW_ST (ml / h)[10]	JW_ST (ml / h)[11]	JW_ST (ml / h)[12]	C_Upflow (mmol / ml)[ 1]	C_Upflow (mmol / ml)[ 2]	C_Upflow (mmol / ml)[ 3]	C_Upflow (mmol / ml)[ 4]	C_Upflow (mmol / ml)[ 5]	C_Upflow (mmol / ml)[ 6]	C_Upflow (mmol / ml)[ 7]	C_Upflow (mmol / ml)[ 8]	C_Upflow (mmol / ml)[ 9]	C_Upflow (mmol / ml)[10]	C_Upflow (mmol / ml)[11]	C_Upflow (mmol / ml)[12]	JW_Xyl (ml / h)[ 1]	JW_Xyl (ml / h)[ 2]	JW_Xyl (ml / h)[ 3]	JW_Xyl (ml / h)[ 4]	JW_Xyl (ml / h)[ 5]	JW_Xyl (ml / h)[ 6]	JW_Xyl (ml / h)[ 7]	JW_Xyl (ml / h)[ 8]	JW_Xyl (ml / h)[ 9]	JW_Xyl (ml / h)[10]	JW_Xyl (ml / h)[11]	JW_Xyl (ml / h)[12] 
0	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0.960471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0269918	-0.0212829	-0.0162036	-0.0116035	-0.00734664	-0.00330709	0.000634647	0.00459515	0.00871164	-0.033499	-0.0335254	-0.0335601	-0.0336031	-0.105518	-0.105056	-0.104534	-0.103966	-0.103365	-0.102744	-0.102114	-0.101485	-0.100871	-0.105904	-0.105901	-0.105898	-0.105894	-0.514114	-0.514427	-0.514595	-0.514652	-0.514629	-0.514556	-0.514461	-0.51437	-0.514315	-0.513617	-0.51361	-0.513602	-0.513592	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0840683	-0.0836061	-0.083084	-0.0825162	-0.0819157	-0.0812945	-0.080664	-0.0800353	-0.0794216	-0.0844544	-0.0844518	-0.0844483	-0.084444	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.108217	-0.107184	-0.106154	-0.105126	-0.1041	-0.103075	-0.10205	-0.101025	-0.1	-0.109254	-0.109254	-0.109254	-0.109254	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	-0.1	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	-0.517779	-0.517317	-0.516795	-0.516227	-0.515627	-0.515006	-0.514375	-0.513746	-0.513133	-0.518165	-0.518163	-0.518159	-0.518155	-0.517779	-0.517317	-0.516795	-0.516227	-0.515627	-0.515006	-0.514375	-0.513746	-0.513133	-0.518165	-0.518163	-0.518159	-0.518155	-0.514114	-0.514427	-0.514595	-0.514652	-0.514629	-0.514556	-0.514461	-0.51437	-0.514315	-0.513617	-0.51361	-0.513602	-0.513592	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.12857e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-8.9413e-010	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	7.54	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	0	0	0	0	0.0458022	0.0245193	0.00831578	-0.00328772	-0.0106344	-0.0139414	-0.0133068	-0.00871164	0.072794	0.106293	0.139818	0.173378	0	0	0	0	0	0	0	0	0	0	0	0	7.3825	7.36122	7.34501	7.33341	7.32606	7.32276	7.32339	7.32799	7.40949	7.44465	7.47317	7.507 
0.166667	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	0.169231	5.20125e-008	2.99002e-010	-1.2541e-010	-1.27668e-010	-1.27592e-010	-1.2752e-010	-1.2746e-010	-1.27409e-010	-1.53866e-011	4.21618e-006	0.00021666	0.00674584	0.116171	0.169231	0.169224	0.169224	0.169224	0.169224	0.169224	0.169224	0.169224	0.169225	0.169224	0.169224	0.169224	0.169225	5.20125e-008	2.99002e-010	-1.2541e-010	-1.27668e-010	-1.27592e-010	-1.2752e-010	-1.2746e-010	-1.27409e-010	-1.53866e-011	4.21618e-006	0.00021666	0.00674584	0.116171	0	0	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	9.16929e-010	0	0	0	0.960471	0	0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.152936	-0.129575	-0.110047	-0.0937732	-0.0802735	-0.0691481	-0.0600679	-0.0527645	-0.0471304	-0.180777	-0.178829	-0.111651	1.05999	-0.0932457	-0.0944665	-0.0953222	-0.0958678	-0.0961491	-0.0962042	-0.0960645	-0.0957555	-0.095287	-0.0915983	-0.0917931	-0.098511	-0.215675	-0.484741	-0.489134	-0.492641	-0.495396	-0.497511	-0.499076	-0.50017	-0.500852	-0.501149	-0.479303	-0.479245	-0.479177	-0.479094	0.181438	0.156258	0.135642	0.118983	0.105787	0.0956679	0.0883259	0.0835456	0.0813744	0.211927	0.212241	0.212614	0.213062	-0.0717961	-0.0730341	-0.0738897	-0.0744353	-0.0747166	-0.0747718	-0.074632	-0.0743231	-0.0738532	-0.0701658	-0.0703607	-0.0770785	-0.194241	0.0759749	0.0654661	0.0569396	0.0500443	0.0445775	0.0403788	0.0373254	0.0353283	0.0344173	0.0883038	0.0825144	-0.0229158	-0.603487	-0.108539	-0.107424	-0.106327	-0.105245	-0.104176	-0.103119	-0.102071	-0.101032	-0.1	-0.109676	-0.109676	-0.109676	-0.109676	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	-0.1	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	-0.505507	-0.506728	-0.507584	-0.508129	-0.50841	-0.508466	-0.508326	-0.508017	-0.507548	-0.50386	-0.504054	-0.510772	-0.627936	-0.505507	-0.506728	-0.507584	-0.508129	-0.50841	-0.508466	-0.508326	-0.508017	-0.507548	-0.50386	-0.504054	-0.510772	-0.627936	-0.484741	-0.489134	-0.492641	-0.495396	-0.497511	-0.499076	-0.50017	-0.500852	-0.501149	-0.479313	-0.479772	-0.495612	-0.771867	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	4.4e-006	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-9.12857e-010	-9.91664e-010	-9.91664e-010	-9.91664e-010	-8.9413e-010	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	xxxxxxxx	7.54	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	2.6e-005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6.76163e-008	3.88703e-010	-1.63033e-010	-1.65969e-010	-1.65869e-010	-1.65776e-010	-1.65698e-010	-1.65632e-010	-2.00025e-011	5.48104e-006	0.000281658	0.0087696	0.151022	3.34326e-008	1.53449e-010	-5.05601e-011	-3.94986e-011	-2.92327e-011	-2.03985e-011	-1.27326e-011	-6.00483e-012	3.35488e-006	0.000211567	0.00779361	0.147185	0.642779	0.513204	0.403158	0.309384	0.229111	0.159963	0.0998949	0.0471304	0.795715	0.976492	1.15532	1.26697	5.20125e-008	2.99002e-010	-1.2541e-010	-1.27668e-010	-1.27592e-010	-1.2752e-010	-1.2746e-010	-1.27409e-010	4.21618e-006	0.00021666	0.00674584	0.116171	7.97034	7.84076	7.73072	7.63694	7.55667	7.48752	7.42745	7.37469	8.12327	8.30433	8.48692	8.59932 
