time,id,organ_type,sub_type,connect_no,organ_id,organ_id2,parent_organ,length,res_main,carbon_q,c_satis,rw_satis,c_demand_2,growth_rate,exudation,order,organ_length,coor_x,coor_y,coor_z,connection_1,connection_2,radius,r_xyl_node,radial_water,r_xyl,r_st,connection_belong,JW_Trsv,Q_ST,C_ST,P_Xyl,P_ST,JW_Xyl,JW_ST,JS_ST
1,1,2,1,2,0,0,0,0.0,0.0,,,,,,,1,,0.0,0.0,-0.02,1,2,0.1,,,0.0001401689298628721,72.180304699951,,9.52884e-05,1.1278399999999999e-05,0.433783,-0.108472,0.6921579999999999,7.553839999999999,0.0014761,0.000640308
1,2,2,1,2,0,1,0,0.002500000000000002,3.966657323232326e-11,,,,,,,1,,-6.429265085415243e-05,-3.246234363110553e-05,-0.022498962314900353,2,3,0.1,,,0.0001401689298628721,72.18030469995087,,0.000115852,1.04576e-05,0.402215,-0.10741300000000001,0.592859,7.553960000000001,0.00159195,0.000640307
1,3,2,1,2,0,1,0,0.004999999999999998,3.966657323232319e-11,,,,,,,1,,-6.397266488141589e-05,0.00042063970827133513,-0.024957559156224843,3,4,0.1,,,0.0001401689298628721,72.18030469995104,,0.00014465,9.586510000000001e-06,0.368712,-0.10635399999999999,0.48968999999999996,7.5541,0.0017366,0.000640307
1,4,2,1,2,0,1,0,0.0075000000000000015,3.9666573232323294e-11,,,,,,,1,,-7.044486107293662e-05,0.0008473238845528639,-0.027420869677532992,4,5,0.1,,,0.0001401689298628721,72.18030469995097,,0.000187572,8.652000000000001e-06,0.332769,-0.105295,0.381452,7.554289999999999,0.00192418,0.000640307
1,5,2,1,2,0,1,0,0.010000000000000002,3.966657323232326e-11,,,,,,,1,,-0.0001926185869830406,0.0011565784169684213,-0.029898658049222083,5,6,0.1,,,0.0001401689298628721,72.18030469995105,,0.000256451,7.634500000000001e-06,0.293635,-0.104236,0.266359,7.55455,0.00218063,0.000640307
1,6,2,1,2,0,1,0,0.012500000000000006,3.96665732323233e-11,,,,,,,1,,-0.0001661851077005891,0.0017533168388524417,-0.032326250380529054,6,7,0.1,,,0.0001401689298628721,72.18030469995101,,0.00037953,6.50273e-06,0.250105,-0.103177,0.141547,7.554930000000001,0.00256016,0.000640308
1,7,2,1,2,0,1,0,0.015000000000000008,3.9666573232323274e-11,,,,,,,1,,-0.00035922408448175997,0.002338052743203097,-0.03474922786197755,7,8,0.1,,,0.0001401689298628721,72.18030469995097,,0.000640566,5.20133e-06,0.200051,-0.102118,0.0018859000000000002,7.5555699999999995,0.00320072,0.000640309
1,8,2,1,2,0,1,0,0.01750000000000001,3.966657323232326e-11,,,,,,,1,,-0.0005716242519280691,0.002929047875653272,-0.0371690648239006,8,9,0.1,,,0.0001401689298628721,66.44418477301463,,0.0014026,3.61653e-06,0.139097,-0.10105900000000001,-0.16353499999999999,7.55697,0.00460333,0.00064031
1,9,2,1,1,0,1,0,0.019801326693244758,3.651429752363725e-11,11.0645568,4708.679979166148,0.9349642286541388,0.002349821361603641,1.8699284573082775,11.062206978638397,1,1.9801326693244747,-0.0006029465747623697,0.003407940549756241,-0.03941979476501384,10,1,0.1,,,0.0001401689298628721,72.18030469995094,7.0,-0.00446534,1.3968200000000002e-06,0.0537237,-0.1,-0.36894699999999997,7.55375,0.00138081,0.000640308
1,10,3,1,2,1,2,0,0.0024999999999999988,3.966657323232323e-11,,,,,,,1,,0.0,0.0,-0.0175,11,10,0.1,,,1e-09,0.0001,,-2.16449e-09,1.2056700000000001e-05,0.463718,-0.10953,0.788443,7.55048,0.00138082,0.000640309
1,11,3,1,2,1,2,0,0.005000000000000001,3.9666573232323274e-11,,,,,,,1,,0.0,0.0,-0.015,12,11,0.1,,,1e-09,0.0001,,1.89084e-09,1.2056700000000001e-05,0.463718,-0.10953,0.788443,7.53022,0.00138081,0.000640311
1,12,3,1,2,1,2,0,0.0075,3.966657323232323e-11,,,,,,,1,,0.0,0.0,-0.0125,13,12,0.1,,,1e-09,0.0001,,2.64185e-06,1.2056700000000001e-05,0.46371999999999997,-0.10953,0.788443,7.535489999999999,0.00137817,0.000640313
1,13,3,1,1,1,2,0,0.009754115099857198,3.576520867302847e-11,,,,,,,1,,0.0,0.0,-0.010245884900142803,,,0.1,,,,,,0.00124018,1.20799e-05,0.46461,-0.10953,0.788443,,,
2,1,2,1,2,0,0,0,0.0,0.0,,,,,,,1,,0.0,0.0,-0.02,1,2,0.1,,,0.0001401689298628721,72.180304699951,,0.000152495,1.5826700000000002e-05,0.6087199999999999,-0.134003,1.26339,15.1589,0.00210368,0.00128055
2,2,2,1,2,0,1,0,0.002500000000000002,3.966657323232326e-11,,,,,,,1,,-6.429265085415243e-05,-3.246234363110553e-05,-0.022498962314900353,2,3,0.1,,,0.0001401689298628721,72.18030469995087,,0.000188076,1.45279e-05,0.558765,-0.131878,1.08754,15.159,0.00229176,0.00128055
