C_ST,JS_ST,JW_ST,JW_Trsv,JW_Xyl,P_ST,P_Xyl,Q_ST,c_demand_2,c_satis,carbon_q,connect_no,connection_1,connection_2,connection_belong,coor_x,coor_y,coor_z,exudation,growth_rate,id,length,order,organ_id,organ_id2,organ_length,organ_type,parent_organ,r_st,r_xyl,r_xyl_node,radial_water,radius,res_main,rw_satis,sub_type,time
1.19313,0.850773,0.71306,-0.005215,8.05203,3.99678,-0.108929,1.5510700000000002,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.01402954821598021,0.00013993124385512315,,,0.1,0.0,,1,1
1.17242,0.819783,0.699226,-0.0138346,8.03819,3.96884,-0.107802,1.52414,,,,2,2,3,,3.787440462949184e-05,-1.5121852559406458e-06,-0.02249971263203787,,,2,0.002499999999999998,1,0,1,,2,0,0.014029548215980242,0.00013993124385512315,,,0.1,9.9166433080808e-10,,1,1
1.1575,0.7870520000000001,0.679959,-0.019266400000000003,8.018930000000001,3.94239,-0.106678,1.50475,,,,2,3,4,,6.618644259435183e-05,-8.718754154753132e-06,-0.02499954192498389,,,3,0.005000000000000001,1,0,1,,2,0,0.014029548215980198,0.00013993124385512315,,,0.1,9.916643308080822e-10,,1,1
1.1459,0.7528699999999999,0.6570090000000001,-0.0229502,7.99598,3.91733,-0.105555,1.48968,,,,2,4,5,,0.00010096950024986527,-3.276869867445871e-05,-0.027499184247210956,,,4,0.007499999999999996,1,0,1,,2,0,0.014029548215980235,0.00013993124385512315,,,0.1,9.916643308080793e-10,,1,1
1.13629,0.717409,0.631361,-0.025648400000000005,7.970330000000001,3.8935800000000005,-0.10443699999999999,1.47718,,,,2,5,6,,0.000182990319330011,-0.00013385355833364355,-0.02999579283415147,,,5,0.009999999999999998,1,0,1,,2,0,0.014029548215980216,0.00013993124385512315,,,0.1,9.916643308080818e-10,,1,1
1.12782,0.680674,0.603531,-0.0278293,7.9425,3.87112,-0.10332100000000001,1.46617,,,,2,6,7,,0.00024032197196472574,-0.0002322242535955349,-0.032493198745876646,,,6,0.012499999999999997,1,0,1,,2,0,0.014029548215980235,0.00013993124385512315,,,0.1,9.916643308080807e-10,,1,1
1.11969,0.642263,0.5736060000000001,-0.029925099999999996,7.91257,3.84996,-0.10221000000000001,1.4556,,,,2,7,8,,-5.8822137194208705e-05,-0.0005622618869180121,-0.03495319629923852,,,7,0.015,1,0,1,,2,0,0.014029548215980198,0.00013993124385512315,,,0.1,9.916643308080818e-10,,1,1
1.11026,0.600429,0.5408,-0.0328061,7.87977,3.83011,-0.101103,1.44334,,,,2,8,9,,-0.0003594042105579359,-0.0008971668939447741,-0.037412360599044604,,,8,0.017499999999999995,1,0,1,,2,0,0.012914629521439833,0.00013993124385512315,,,0.1,9.916643308080793e-10,,1,1
0.060097300000000006,0.8796200000000001,0.718275,-0.412063,8.05724,3.81315,-0.1,0.0781265,0.002349821361603641,883.0810111385892,2.0750826239999998,1,10,1,7.0,-0.0005497111759605108,-0.0013158854078277452,-0.0396672580721222,2.072732802638396,1.8699284573082775,9,0.019801326693244747,1,0,1,1.9801326693244747,2,0,0.014029548215980216,0.00013993124385512315,,,0.1,9.128574380909327e-10,0.9349642286541388,1,1
1.2246299999999999,0.9057879999999999,0.7086819999999999,0.00959296,8.045689999999999,4.02652,-0.110056,1.59202,,,,2,11,10,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,1,2,,3,0,0.001,1e-09,,,0.1,9.916643308080807e-10,,1,1
