time,id,organ_type,sub_type,connect_no,organ_id,organ_id2,parent_organ,length,res_main,carbon_q,c_satis,rw_satis,c_demand_2,growth_rate,exudation,order,organ_length,coor_x,coor_y,coor_z,connection_1,connection_2,radius,r_xyl_node,radial_water,r_xyl,r_st,connection_belong,JW_Trsv,Q_ST,C_ST,P_Xyl,P_ST,JW_Xyl,JW_ST,JS_ST
1,1,2,1,2,0,0,0,0.0,0.0,,,,,,,1,,0.0,0.0,-0.02,1,2,0.1,,,0.0001401689298628721,0.0046765160719934055,,0.0317005,0.24773,0.19056199999999998,-0.11034000000000001,-0.0383596,9.14038,1.6693,0.318104
1,2,2,1,2,0,1,0,0.0024999999999999988,3.966657323232323e-09,,,,,,,1,,-7.269329483885297e-06,-8.840301887796092e-05,-0.02249842591707301,2,3,0.1,,,0.0001401689298628721,0.004676516071993404,,0.0248584,0.24372399999999997,0.18748,-0.10905899999999999,-0.043894499999999996,9.165239999999999,1.6941599999999999,0.31761999999999996
1,3,2,1,2,0,1,0,0.004999999999999997,3.96665732323232e-09,,,,,,,1,,1.9554344726136545e-05,-0.00017910603199876134,-0.024996635967071343,3,4,0.1,,,0.0001401689298628721,0.00467651607199341,,0.022409000000000002,0.240171,0.184747,-0.107774,-0.0494934,9.18765,1.7165599999999999,0.31713
1,4,2,1,2,0,1,0,0.007499999999999998,3.966657323232326e-09,,,,,,,1,,9.266472800596995e-06,-0.0002746077597251083,-0.027494790001492065,4,5,0.1,,,0.0001401689298628721,0.004676516071993402,,0.021801400000000002,0.23679,0.182146,-0.10648599999999998,-0.05515,9.20945,1.73837,0.316637
1,5,2,1,2,0,1,0,0.009999999999999995,3.9666573232323196e-09,,,,,,,1,,-0.0001192014001366018,-0.0003341515190400347,-0.029990776889748817,5,6,0.1,,,0.0001401689298628721,0.0046765160719934055,,0.021999200000000003,0.23346599999999998,0.179589,-0.10519500000000001,-0.0608628,9.23145,1.76037,0.316143
1,6,2,1,2,0,1,0,0.012499999999999994,3.966657323232323e-09,,,,,,,1,,-0.00027201726895590187,-0.00021510675143206952,-0.03248326072190143,6,7,0.1,,,0.0001401689298628721,0.004676516071993412,,0.0225733,0.23015100000000002,0.177039,-0.103901,-0.0666322,9.25402,1.7829400000000002,0.31565
1,7,2,1,2,0,1,0,0.014999999999999996,3.966657323232327e-09,,,,,,,1,,-0.0003832648710814746,-0.0002532336518975997,-0.034980493252220184,7,8,0.1,,,0.0001401689298628721,0.0046765160719933994,,0.023344900000000002,0.226823,0.174479,-0.102604,-0.0724599,9.27736,1.8062799999999999,0.315159
1,8,2,1,2,0,1,0,0.01749999999999999,3.966657323232317e-09,,,,,,,1,,-0.0004894048868962348,-0.00026125582925549804,-0.03747822621266917,8,9,0.1,,,0.0001401689298628721,0.0043048765071465964,,0.02424,0.223473,0.171902,-0.10130399999999999,-0.078348,9.3016,1.8305200000000001,0.314671
1,9,2,1,1,0,1,0,0.019801326693244737,3.65142975236372e-09,1.0875029760000001,462.8024043741909,0.9349642286541388,0.002349821361603641,1.8699284573082775,1.0851531546383966,1,1.9801326693244747,-0.0005417846809573185,-0.00029531477307824294,-0.03977870461825367,10,1,0.1,,,0.0001401689298628721,0.0046765160719934055,7.0,-1.76253,0.00686336,0.00527951,-0.1,-0.083826,9.10868,1.6376,0.318577
1,10,3,1,2,1,2,0,0.0024999999999999988,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0175,11,10,0.1,,,1e-09,0.0001,,0.049407400000000004,0.25290100000000004,0.19453900000000002,-0.11161700000000001,-0.032907,9.0592,1.58819,0.31903200000000004
