C_ST,JS_ST,JW_ST,JW_Trsv,JW_Xyl,P_ST,P_Xyl,Q_ST,c_demand_2,c_satis,carbon_q,connect_no,connection_1,connection_2,connection_belong,coor_x,coor_y,coor_z,exudation,growth_rate,id,length,order,organ_id,organ_id2,organ_length,organ_type,parent_organ,r_st,r_xyl,r_xyl_node,radial_water,radius,res_main,rw_satis,sub_type,time
1.31697,0.68845,0.522755,-0.0409559,7.843319999999999,5.09946,-0.108575,1.71206,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.01169129017998351,0.00014016881586732132,,,0.1,0.0,,1,1
1.3009600000000001,0.61683,0.47413500000000003,-0.048620300000000005,7.7947,5.07815,-0.107476,1.69125,,,,2,2,3,,-0.0002132120250253007,-0.00011075478937395881,-0.022488428019657256,,,2,0.0024999999999999983,1,0,1,,2,0,0.011691290179983525,0.00014016881586732132,,,0.1,9.916643308080803e-10,,1,1
1.28978,0.542552,0.420655,-0.053479700000000005,7.741219999999999,5.0593900000000005,-0.10638299999999999,1.67671,,,,2,3,4,,-0.0005337983741252411,-0.00031837309609335197,-0.02495907955953206,,,3,0.004999999999999999,1,0,1,,2,0,0.011691290179983512,0.00014016881586732132,,,0.1,9.916643308080813e-10,,1,1
1.2813299999999999,0.466124,0.363781,-0.056873599999999996,7.68435,5.043080000000001,-0.105298,1.66573,,,,2,4,5,,-0.0009123010132008793,-0.00036215017728639405,-0.027429872816641,,,4,0.007499999999999998,1,0,1,,2,0,0.011691290179983523,0.00014016881586732132,,,0.1,9.916643308080807e-10,,1,1
1.2745,0.387804,0.30428,-0.0595015,7.62485,5.02919,-0.10422100000000001,1.65685,,,,2,5,6,,-0.001717400521704512,-0.00038271381944985803,-0.029796598807969144,,,5,0.009999999999999998,1,0,1,,2,0,0.011691290179983506,0.00014016881586732132,,,0.1,9.916643308080811e-10,,1,1
1.26851,0.307531,0.24243499999999998,-0.0618443,7.563,5.01771,-0.103152,1.6490599999999997,,,,2,6,7,,-0.0025803266283017357,-0.0004840824384902833,-0.032140758132252964,,,6,0.012499999999999995,1,0,1,,2,0,0.01169129017998353,0.00014016881586732132,,,0.1,9.916643308080799e-10,,1,1
1.26221,0.224477,0.177844,-0.0645911,7.498410000000001,5.0086699999999995,-0.102092,1.64087,,,,2,7,8,,-0.003715641197064595,-0.0006693936906783978,-0.03436037984997139,,,7,0.014999999999999998,1,0,1,,2,0,0.011691290179983506,0.00014016881586732132,,,0.1,9.916643308080818e-10,,1,1
1.25157,0.134826,0.107726,-0.0701187,7.42829,5.00211,-0.10104099999999999,1.62704,,,,2,8,9,,-0.005064259075088231,-0.0008554034201105401,-0.03645719414781266,,,8,0.017499999999999995,1,0,1,,2,0,0.010762191267866513,0.00014016881586732132,,,0.1,9.916643308080799e-10,,1,1
1.19045,0.756605,0.563711,-0.10466500000000001,7.88428,4.99852,-0.1,1.54758,0.002349821361603641,198.2953528356749,0.46595865599999997,1,10,1,7.0,-0.006518342855529578,-0.0008748458629735792,-0.03824083281635339,0.4636088346383963,1.8699284573082775,9,0.019801326693244744,1,0,1,1.9801326693244747,2,0,0.011691290179983512,0.00014016881586732132,,,0.1,9.128574380909311e-10,0.9349642286541388,1,1
1.34219,0.820069,0.5913109999999999,-0.0275997,7.9572,5.1235599999999994,-0.10968,1.7448400000000002,,,,2,11,10,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,1,2,,3,0,0.0001,1e-09,,,0.1,9.916643308080807e-10,,1,1
1.38687,0.876948,0.5899979999999999,0.00131281,7.79142,5.1237900000000005,-0.10968,1.80293,,,,2,12,11,,0.0,0.0,-0.015,,,11,0.005000000000000001,1,1,2,,3,0,0.0001,1e-09,,,0.1,9.916643308080818e-10,,1,1
1.4863600000000001,0.9249059999999999,0.519999,0.0699982,7.893789999999999,5.12408,-0.10968,1.9322599999999999,,,,2,13,12,,0.0,0.0,-0.0125,,,12,0.0075,1,1,2,,3,0,0.0001,1e-09,,,0.1,9.916643308080807e-10,,1,1
1.77867,,,0.31301799999999996,,5.12456,-0.10968,2.3122700000000003,,,,1,,,,0.0,0.0,-0.010245884900142803,,,13,0.009754115099857198,1,1,2,,3,0,,,,,0.1,8.941302168257117e-10,,1,1
1.08505,1.36904,1.26173,-0.0358835,15.8759,3.6954300000000004,-0.13481300000000002,1.41057,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.01169129017998351,0.00014016881586732132,,,0.1,0.0,,1,2
1.07548,1.3169899999999999,1.22456,-0.03716830000000001,15.8388,3.66119,-0.132588,1.3981299999999999,,,,2,2,3,,-0.0002132120250253007,-0.00011075478937395881,-0.022488428019657256,,,2,0.0024999999999999983,1,0,1,,2,0,0.011691290179983525,0.00014016881586732132,,,0.1,9.916643308080803e-10,,1,2
1.06585,1.26406,1.18597,-0.0385963,15.8002,3.62848,-0.130368,1.38561,,,,2,3,4,,-0.0005337983741252411,-0.00031837309609335197,-0.02495907955953206,,,3,0.004999999999999999,1,0,1,,2,0,0.011691290179983512,0.00014016881586732132,,,0.1,9.916643308080813e-10,,1,2
